subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay,experiment_id,reference_handless_mode,reference_hand_mask_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,inpaint_backend,inpaint_status,inpaint_error,reference_frame_original,reference_frame_dehanded,hand_mask,reference_hand_bbox_count,arrow_generated
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12726.0,left,new_contact_episode,12705.0,21.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,667,1.0,910.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9752380952380952,36,21,17,0.8095238095238095,0.633931577205658,5,0.0,0.7363975911830737,,,,,,,6.000791576493354,58,5,0.1586666666666666,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1727145010964912,1.0,0.4440444444444444,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/hand_mask.png,2.0,True
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12730.0,left,new_contact_episode,12703.0,27.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,725,1.0,864.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,11,11,1.0,0.7178376913070679,5,0.0,0.7363975911830737,,,,,,,6.086464869260786,19,5,0.1533333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1779742324561403,1.0,0.4352,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/hand_mask.png,2.0,True
88,P01_109_88,pick up knife,pick-up,knife,12881.0,right,new_contact_episode,12880.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,768,1.0,3619.0,0.9138888888888888,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2008419334888458,5,0.0,0.4961090437133778,,,,,,,6.1253747419953335,80,5,0.2417333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1846131441885964,0.7803030303030303,0.6332,0.7830892511743576,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/hand_mask.png,2.0,True
89,P01_109_89,cut potato slice,cut,slice:potato,12999.0,left,new_contact_episode,12998.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,624,1.0,702.0,1.0,True,3,0.0,contact_part_mask,26,0,False,0.825,36,35,35,1.0,0.488947182893753,3,0.0,0.4961090437133778,,,,,,,5.3093315845131865,33,3,0.2133333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/mask_projection_overlay.png,E11,inpainted_bbox,0.2027994791666666,1.0,0.63,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/hand_mask.png,2.0,True
91,P01_109_91,put down potato slice,put-down,slice:potato,13081.0,left,new_contact_episode,13080.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,691,1.0,3575.0,0.9963768115942028,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2438790500164032,5,0.0,0.4961090437133778,,,,,,,6.33941696183284,73,5,0.0981777777777777,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1756698876096491,0.8269230769230769,0.3844,0.8262937062937062,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/hand_mask.png,2.0,True
92,P01_109_92,pick up potato,pick-up,potato,13110.0,left,new_contact_episode,13109.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,783,1.0,783.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.0849291384220123,5,0.0,0.4961090437133778,,,,,,,6.228485459180672,37,5,0.1543111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_02_frame_013110_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_02_frame_013110_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_02_frame_013110_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_02_frame_013110_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_02_frame_013110_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1641481633771929,1.0,0.5216888888888889,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_02_frame_013110_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_02_frame_013110_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_02_frame_013110_left/hand_mask.png,2.0,True
92,P01_109_92,pick up potato,pick-up,potato,13112.0,left,new_contact_episode,13111.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,900,1.0,725.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.9125,36,36,36,1.0,0.6008672118186951,4,0.0,0.4961090437133778,,,,,,,5.814573983645438,47,4,0.1576,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_04_frame_013112_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_04_frame_013112_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_04_frame_013112_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_04_frame_013112_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_04_frame_013112_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1635999177631578,1.0,0.5689777777777778,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_04_frame_013112_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_04_frame_013112_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_04_frame_013112_left/hand_mask.png,2.0,True
92,P01_109_92,pick up potato,pick-up,potato,13115.0,right,new_contact_episode,13114.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,315,1.0,780.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.1108081862330436,5,0.0,0.5113340139796211,,,,,,,6.238809087746341,70,5,0.1679111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1596422697368421,1.0,0.5957333333333333,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/hand_mask.png,2.0,True
93,P01_109_93,pick up peeler,pick-up,peeler,13134.0,right,new_contact_episode,13133.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,266,1.0,624.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.3743909895420074,5,0.0,0.6542882604752328,,,,,,,6.302501603647072,96,5,0.1201777777777777,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/mask_projection_overlay.png,E11,inpainted_bbox,0.181554961622807,1.0,0.4339111111111111,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/hand_mask.png,2.0,True
93,P01_109_93,pick up peeler,pick-up,peeler,13136.0,right,new_contact_episode,13134.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,301,1.0,725.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2580384612083435,5,0.0,0.6542882604752328,,,,,,,6.2822588461637485,80,5,0.132,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1821203399122807,1.0,0.4630222222222222,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/hand_mask.png,2.0,True
94,P01_109_94,peel potato,peel,potato,13151.0,right,continuation_entry_rescue,13140.0,11.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,456,1.0,1247.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,26,26,1.0,0.7908257246017456,5,0.0,0.6542882604752328,,,,,,,6.197875228261947,125,5,0.1416,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/mask_projection_overlay.png,E11,inpainted_bbox,0.18310546875,1.0,0.5341333333333333,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/hand_mask.png,2.0,True
