subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,reference_global_hand_count,reference_hand_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,reference_hand_to_object_distance,reference_hand_to_contact_part_distance,reference_target_visible_score,reference_clean_class,reference_clean_score,reference_selection_tier,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
88,P01_109_88,pick up knife,pick-up,knife,12880.0,right,new_contact_episode,12788.0,92.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,694,1.0,2280.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.9124999999999999,36,36,36,1.0,0.6222341060638428,4,0.0,0.4961090437133778,,,,,,,9.50662597993045,44,4,0.11342222222222222,2.0,0.0468921326754386,0.0,0.11342222222222222,0.0,6.000003337860107,6.000003337860107,0.7333333333333334,hand_visible_target_not_occluded,4.502308056926169,tier_2_hand_visible_target_not_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_88_P01_109_88/candidate_01_frame_012880_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_88_P01_109_88/candidate_01_frame_012880_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_88_P01_109_88/candidate_01_frame_012880_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_88_P01_109_88/candidate_01_frame_012880_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_88_P01_109_88/candidate_01_frame_012880_right/mask_projection_overlay.png
89,P01_109_89,cut potato slice,cut,slice:potato,12999.0,left,new_contact_episode,12914.0,85.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,624,1.0,4216.0,0.6772690763052209,True,4,0.0,contact_part_mask,26,0,False,0.8800000000000001,36,28,21,0.75,1.1473636627197266,4,0.0,0.4961090437133778,,,,,,,3.1513346523883774,33,4,0.18933333333333333,2.0,0.07963267543859649,0.14538152610441768,0.18933333333333333,0.2146584440227704,0.0,0.0,0.569392119848328,target_occluded_by_hand,-2.2267444377300305,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_89_P01_109_89/candidate_00_frame_012999_left/mask_projection_overlay.png
91,P01_109_91,put down potato slice,put-down,slice:potato,13081.0,left,new_contact_episode,13076.0,5.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,691,1.0,3928.0,0.9879275653923542,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.29261183738708496,5,0.0,0.4961090437133778,,,,,,,4.385822056953626,73,5,0.10666666666666667,2.0,0.05263157894736842,0.15090543259557343,0.10666666666666667,0.15274949083503056,0.0,0.0,0.6956074532736132,target_occluded_by_hand,-2.065684725424761,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_91_P01_109_91/candidate_02_frame_013081_left/mask_projection_overlay.png
92,P01_109_92,pick up potato,pick-up,potato,13111.0,left,new_contact_episode,13097.0,14.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,650,1.0,2500.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9554285714285715,36,35,23,0.6571428571428571,1.6425498723983765,5,0.0,0.4961090437133778,,,,,,,2.1820344872333837,40,5,0.14933333333333335,2.0,0.0649671052631579,0.6552,0.14933333333333335,0.6552,0.0,0.0,0.45000000000000007,target_occluded_by_hand,-3.600948135964912,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_03_frame_013111_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_03_frame_013111_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_03_frame_013111_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_03_frame_013111_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_03_frame_013111_left/mask_projection_overlay.png
92,P01_109_92,pick up potato,pick-up,potato,13115.0,right,new_contact_episode,13114.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,315,1.0,780.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.11080818623304367,5,0.0,0.5113340139796211,,,,,,,4.054111352246734,70,5,0.16791111111111112,2.0,0.04339706688596491,0.28205128205128205,0.16791111111111112,0.28205128205128205,0.0,0.0,0.20349401147098511,target_occluded_by_hand,-2.436564402166273,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_92_P01_109_92/candidate_06_frame_013115_right/mask_projection_overlay.png
93,P01_109_93,pick up peeler,pick-up,peeler,13134.0,right,new_contact_episode,13130.0,4.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,266,1.0,756.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.65995854139328,5,0.0,0.6542882604752328,,,,,,,4.010065752109809,96,5,0.09173333333333333,2.0,0.04946203399122807,0.25,0.09173333333333333,0.25,0.0,0.0,0.21587171052631582,target_occluded_by_hand,-2.353045904148392,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_00_frame_013134_right/mask_projection_overlay.png
93,P01_109_93,pick up peeler,pick-up,peeler,13136.0,right,new_contact_episode,13127.0,9.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,301,1.0,756.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,1.0975509881973267,5,0.0,0.6542882604752328,,,,,,,3.98943662042532,80,5,0.09333333333333334,2.0,0.047388980263157895,0.21428571428571427,0.09333333333333334,0.21428571428571427,0.0,0.0,0.28730028195488716,target_occluded_by_hand,-2.241584185072055,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_93_P01_109_93/candidate_02_frame_013136_right/mask_projection_overlay.png
94,P01_109_94,peel potato,peel,potato,13151.0,right,continuation_entry_rescue,13141.0,10.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,456,1.0,672.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9945833333333334,36,24,23,0.9583333333333334,0.8886674642562866,5,0.0,0.6542882604752328,,,,,,,3.4417269469173926,125,5,0.162,2.0,0.05774568256578947,0.4419642857142857,0.162,0.4419642857142857,0.0,0.0,0.12938596491228072,target_occluded_by_hand,-2.946196362488252,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_94_P01_109_94/candidate_02_frame_013151_right/mask_projection_overlay.png
95,P01_109_95,put down potato,put-down,potato,15464.0,right,new_contact_episode,15462.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,665,1.0,1482.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,34,34,1.0,0.7339997887611389,5,0.0,1.0,,,,,,,3.0410354019877497,147,5,0.4149333333333333,2.0,0.09028919956140351,0.5789473684210527,0.4149333333333333,0.5789473684210527,0.0,0.0,0.3731770833333333,target_occluded_by_hand,-3.4249446043494154,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_00_frame_015464_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_00_frame_015464_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_00_frame_015464_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_00_frame_015464_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_00_frame_015464_right/mask_projection_overlay.png
95,P01_109_95,put down potato,put-down,potato,15466.0,right,new_contact_episode,15464.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,645,1.0,1482.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.4188692569732666,5,0.0,1.0,,,,,,,2.9663257087983363,130,5,0.3975111111111111,2.0,0.0898780153508772,0.6072874493927125,0.3975111111111111,0.6072874493927125,0.0,0.0,0.36484375,target_occluded_by_hand,-3.509108213492465,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_02_frame_015466_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_02_frame_015466_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_02_frame_015466_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_02_frame_015466_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_95_P01_109_95/candidate_02_frame_015466_right/mask_projection_overlay.png
97,P01_109_97,fix peeler blade,fix,blade:peeler,15761.0,left,new_contact_episode,15759.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,928,1.0,1190.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.7732427535032985,36,33,28,0.8484848484848485,0.6814634203910828,4,0.0,0.955671625,,,,,,,1.3300550247681229,134,4,0.21417777777777777,2.0,0.1074304413377193,0.8857142857142857,0.21417777777777777,0.8857142857142857,0.0,0.0,0.28979806286549714,target_occluded_by_hand,-4.3809562765964385,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_97_P01_109_97/candidate_01_frame_015761_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_97_P01_109_97/candidate_01_frame_015761_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_97_P01_109_97/candidate_01_frame_015761_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_97_P01_109_97/candidate_01_frame_015761_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_97_P01_109_97/candidate_01_frame_015761_left/mask_projection_overlay.png
98,P01_109_98,pick up potato,pick-up,potato,15771.0,right,continuation_entry_rescue,15770.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1179,1.0,2700.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.14367586374282837,5,0.0,0.985,,,,,,,3.3356304792960474,173,5,0.2538666666666667,2.0,0.0771484375,0.49777777777777776,0.2538666666666667,0.49777777777777776,0.0,0.0,0.45000000000000007,target_occluded_by_hand,-3.1540592447916667,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_98_P01_109_98/candidate_00_frame_015771_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_98_P01_109_98/candidate_00_frame_015771_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_98_P01_109_98/candidate_00_frame_015771_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_98_P01_109_98/candidate_00_frame_015771_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_98_P01_109_98/candidate_00_frame_015771_right/mask_projection_overlay.png
99,P01_109_99,peel potato,peel,potato,15883.0,right,continuation_entry_rescue,15845.0,38.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,907,1.0,3693.0,0.976984126984127,True,5,0.0,contact_part_mask,26,0,False,0.9504761904761905,36,21,13,0.6190476190476191,0.948022186756134,5,0.0,0.955671625,,,,,,,3.414635813413183,138,5,0.3,2.0,0.09171121162280702,0.2976190476190476,0.3,0.30463038180341184,0.0,0.0,0.47142857142857153,target_occluded_by_hand,-2.59654256860318,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_99_P01_109_99/candidate_01_frame_015883_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_99_P01_109_99/candidate_01_frame_015883_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_99_P01_109_99/candidate_01_frame_015883_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_99_P01_109_99/candidate_01_frame_015883_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_99_P01_109_99/candidate_01_frame_015883_right/mask_projection_overlay.png
